PathogenName,DrugClass,Bactericidal/Static,Antibiotic,ResistanceScore,Citation,Numberresistant,Percentresistant,TotalSampleSize,ResistanceCalcFromPercent,minResistant,maxResistant,Resistant,NotResistant,Method(CLSIEUCASTPK/PDKitOtherobjectivemetric),NOTES,Pathogentype,Reservoir,TransmissionMode,TransmissionType,PrimarySource,Humantransmission,Aerobicity,Commensal,NaturallyCompetent,ResearchEffortPath,Zoonosis,DomesticAnimalReservoir,Nosocomial,EnvrionmentalReservoir,Order,AntibioticDate,ResearchEffortAntibiotic,DrugUseTotal,Conjugation
Mycoplasmapneumoniae,Tetracyclines,Bacteriostatic,Tetracycline,,Yinetal2017,0,,75,,0,0,0,75,CLSI,,Other,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,0,0,6467,0,0,0,0,Mycoplasmatales,1948,70344,2490795078,0
Neisseriagonorrhoeae,Carbapenems,Bactericidal,Ertapenem,,Ryanetal2018,4,,43,,4,4,4,39,EUCASTErtapenemusedECOFF,"FoundinNeisseriagonorrhoeaesearchYangetalsaiditisagoodcandidatefortreatmentbutdidn'tincluderesistanceLagaceWiensetalhaditbutdidnothaveCLSIbreakpoints,butitusedHinfluenzaebreakpointstoshowmostofNgonorrhoeawassusceptible.",Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,2000,1705,96215597.78,1
Neisseriagonorrhoeae,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Alietal2016,0,0,21,0,0,0,0,21,Kirby-Bauerdisc-diffusionmethodCLSI,"Fentawetal,Cefoxitinwasonlyonetobesplitb/wsusceptibleandnonsusceptible",Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1973,4792,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(2ndgen),Bactericidal,Cefuroxime,,Baileyetal2019,0,0,64,0,0,0,0,64,Kirby-Bauerdisc-diffusionmethodCLSI,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1976,5073,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Visseretal2020,0,,80,,0,0,0,80,EtestEUCAST,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1979,17721,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Hofstraatetal2018,532,,11768,,532,532,532,11236,EtestEUCAST,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1979,17721,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Ryanetal2018,13,,609,,13,13,13,596,EUCAST,UsedMICmeasurementinsteadofcutoffs,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1979,17721,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,,Tribuddharatetal2017,0,0,300,0,0,0,0,300,KirbyBauerdiscdiffusionmethodCLSI,Lagace-Wensetaldidn'thaveCLSIcutoffs,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1980,10100,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Worknehetal2020,2,0.5,397,2,2,2,2,395,Kirby-Bauerdisc-diffusionmethod,"Determinedfrom""Zoneofinhibition""",Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Pintoetal2020,0,0,2596,0,0,0,0,2596,EUCASTBreakpoints/ECOFFs,"""SomewereclosetoMICcutofftobeclassifiedasresistance""",Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Fentawetal2020,0,0,361,0,0,0,0,361,CLSI,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefpodoxime,,Tshokeyetal2020,0,0,379,0,0,0,0,379,CalibratedDichotomousSensitivity(CDS),Dongetalonlyhad9clinicalNGspecies,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1987,851,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefpodoxime,,Liuetal2018,30,13.3,226,30,30,30,30,196,CLSIAgardilutionmethod,"HadtheMICcutoffsforotherdrugs,butdidn'tinclude""R""intable,justindiscussion",Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1987,851,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefpodoxime,,Chengetal2016,,9.6,1090,105,105,105,105,985,"CLSIdiscdiffusionmethod""IsolateswithMICsof≤0.25mg/Lwereconsideredsusceptible.""",,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1987,851,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefixime,,Pintoetal2020,0,0,2596,0,0,0,0,2596,E-testtodetermineMICAgardilutiontodeterminesusceptibilityEUCASTbreakpointsused,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1984,1832,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefixime,,Boikoetal2020,0,0,150,0,0,0,0,150,E-testtodetermineMICMICdilutiontodeterminesusceptibilityEUCASTbreakpointsused,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1984,1832,10482984994,1
Neisseriagonorrhoeae,Cephalosporins(3rdgen),Bactericidal,Cefixime,,Lanetal2020,,.9/108and15/121,229,19,19,19,19,210,E-testEUCASTwerefollowed,,Gramnegative,Humans,Directcontact,0,Sexualtransmission,1,Aerobe,0,1,13194,0,0,0,0,Neisseriales,1984,1832,10482984994,1
Neisseriameningitidis,Penicillins,Bactericidal,Penicillin,,Lahraetal2020,3,1.4,212,3,3,3,3,209,AustralianGovernmentMICcutoffs(eitherNNDSSorNNN),,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1932,109417,10196195659,1
Neisseriameningitidis,Penicillins,Bactericidal,Penicillin,,Lahraetal2019,14,5.1,276,14,14,14,14,262,AustralianGovernmentMICcutoffs(eitherNNDSSorNNN),Onceletalisinaccessible,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1932,109417,10196195659,1
Neisseriameningitidis,Penicillins,Bactericidal,Penicillin,,Gorlaetal2018,0,0,2888,0,0,0,0,2888,MicrodilutionmethodCLSIbreakpoints,OriginallyPenicillinGSannahetalwasunclearwhetherittestedNmeningitidisforpenicillinresistance,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1932,109417,10196195659,1
Neisseriameningitidis,Penicillins,Bactericidal,Amoxicillin,,Sagueretal2016,0,0,107,0,0,0,0,107,"DiscdiffusionmethodAntibiogramCommittee
oftheFrenchSocietyforMicrobiology(CA-SFM)guidelines",,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1972,20742,10196195659,1
Neisseriameningitidis,Penicillins,Bactericidal,Ampicillin,,Gorlaetal2018,0,0,2888,0,0,0,0,2888,MicrodilutionmethodCLSIbreakpoints,,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1953,30086,10196195659,1
Neisseriameningitidis,Penicillins,Bactericidal,Ampicillin,,Leeetal2018,0,0,25,0,0,0,0,25,EtestCLSIbreakpoints,"Sampane-Dougheretal,andHeydarietaldidn'thaveenoughisolates",Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1953,30086,10196195659,1
Neisseriameningitidis,Carbapenems,Bactericidal,Meropenem,,Leeetal2018,0,0,25,0,0,0,0,25,EtestCLSIbreakpoints,Karkhaletalisrequested,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1989,7567,96215597.78,1
Neisseriameningitidis,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,KarkhalandTitov2019,1,,74,,1,1,1,73,BrothmicrodilutionmethodandEtestCLSI,,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1979,17721,10482984994,1
Neisseriameningitidis,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Lahraetal2020,0,0,210,0,0,0,0,210,AustralianGovernmentMICcutoffs(eitherNNDSSorNNN),,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Neisseriameningitidis,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Lahraetal2019,0,0,274,0,0,0,0,274,AustralianGovernmentMICcutoffs(eitherNNDSSorNNN),,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Neisseriameningitidis,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Gorlaetal2018,0,0,2888,0,0,0,0,2888,MicrodilutionmethodCLSIbreakpoints,,Gramnegative,Humans,Dropletspread,0,Respiratorydroplets,1,Aerobe,1,1,12022,0,0,0,0,Neisseriales,1980,13146,10482984994,1
Nocardiaspp,Carbapenems,Bactericidal,Imipenem,,Tanetal2020,160,59.3,270,160,160,160,160,110,MicrodilutionmethodCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1980,11457,96215597.78,1
Nocardiaspp,Carbapenems,Bactericidal,Imipenem,,Huangetal2018,5,9.4,53,5,5,5,5,48,EtestCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1980,11457,96215597.78,1
Nocardiaspp,Carbapenems,Bactericidal,Imipenem,,Farooquietal2018,13,25,52,13,13,13,13,39,BMDMethodCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1980,11457,96215597.78,1
Nocardiaspp,Trimethoprim-sulfamethoxazole,Bactericidal,Trimethoprim-sulfamethoxazole,,Yietal2019,0,0,18,0,0,0,0,18,MicrodilutionmethodCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1971,7940,1532133378,1
Nocardiaspp,Trimethoprim-sulfamethoxazole,Bactericidal,Trimethoprim-sulfamethoxazole,,Tanetal2020,25,9.3,270,25,25,25,25,245,MicrodilutionmethodCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1971,7940,1532133378,1
Nocardiaspp,Trimethoprim-sulfamethoxazole,Bactericidal,Trimethoprim-sulfamethoxazole,,Huangetal2018,14,26.4,53,14,14,14,14,39,EtestCLSIbreakpoints,,Other,Environment,Airborne,1,Environment,0,Aerobe,0,0,7074,0,0,0,1,Acti0mycetales,1971,7940,1532133378,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Zhanetal2019,42,23.6,178,42,42,42,42,136,AgarDilutionMethodCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1979,17721,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Andohetal2017,5,3.65,137,5,5,5,5,132,DiscdiffusionmethodEUCAST,Whistleretalcombinedcefotaximeandceftazidime,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1979,17721,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Cefotaxime,,Harbetal2017,14,42.4,33,14,14,14,14,19,DiscdiffusionmethodCLSI,FirstfoundduringsearchforNontyphoidalsalmonella/Azithromycin,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1979,17721,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Ceftazidime,,Andohetal2017,9,6.57,137,9,9,9,9,128,DiscdiffusionmethodEUCAST,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1980,10100,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Tacketal2020,136,15.7,864,136,136,136,136,728,DiscdiffusionmethodCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1980,13146,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Luvsansharavetal2020,43,,286,,43,43,43,243,DiscdiffusionmethodCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1980,13146,10482984994,1
Non-typhoidalSalmonella,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Pragasametal2020,42,5,826,41,41,42,0,826,Discdiffusionmethod+Etest+BrothMicrodilutionCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1980,13146,10482984994,1
Non-typhoidalSalmonella,Macrolides,Bacteriostatic,Azithromycin,,Tacketal2020,129,14.9,864,129,129,129,129,735,DiscdiffusionmethodCLSI,Jainetalwasinaccessible,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1987,10099,4257695937,1
Non-typhoidalSalmonella,Macrolides,Bacteriostatic,Azithromycin,,Harbetal2017,22,66.7,33,22,22,22,22,11,DiscdiffusionmethodCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1987,10099,4257695937,1
Non-typhoidalSalmonella,Macrolides,Bacteriostatic,Azithromycin,,Masonetal2017,6,11.11,54,6,6,6,6,48,DiscdiffusionmethodCLSI,,Gramnegative,Animal,Vehicleborne,1,Contaminatedfoodandwater,1,FacultativeAnaerobe,0,0,633,1,1,0,0,Enterobacterales,1987,10099,4257695937,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Penicillin,,Coutureetal2020,0,0,22,0,0,0,0,22,DiscdiffusionmethodCLSIandEUCAST,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1932,109417,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Penicillin,,Biswaletal2016,4,6.1,66,4,4,4,4,62,EtestCLSIandEUCAST,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1932,109417,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Penicillin,,Wrightetal2016,0,0,106,0,0,0,0,106,EtestCLSIandEUCAST,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1932,109417,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Ampicillin,,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,FoundinsearchforErythromycinandPropionibacteriumacnesJimenezetalwasinSpanishandhaspoppedupforthefollowingsearchesalot,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1953,30086,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Augmentin(amoxicillin/clavulanate),,Demircietal2018,0,0,17,0,0,0,0,17,EUCASTandCLSI,FoundinsearchforGPACandamoxicillinresistance,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,4393,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,FoundinsearchforErythromycinandPropionibacteriumacnes,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1983,1756,10196195659,1
Propiniobacteriumacnes,Penicillins,Bactericidal,Unasyn(ampicillin/sulbactam),,Demircietal2018,0,0,17,0,0,0,0,17,EUCASTandCLSI,FoundinsearchforGPACandamoxicillinresistance,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1983,1756,10196195659,1
Propiniobacteriumacnes,Carbapenems,Bactericidal,Imipenem,,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,FoundinsearchforErythromycinandPropionibacteriumacnes,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,11457,96215597.78,1
Propiniobacteriumacnes,Carbapenems,Bactericidal,Imipenem,,Demircietal2018,0,0,17,0,0,0,0,17,EUCASTandCLSI,FoundinsearchforGPACandamoxicillinresistance,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,11457,96215597.78,1
Propiniobacteriumacnes,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,FoundinsearchforErythromycinandPropionibacteriumacnes,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1973,4792,10482984994,1
Propiniobacteriumacnes,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Demircietal2018,0,0,17,0,0,0,0,17,EUCASTandCLSI,FoundinsearchforGPACandamoxicillinresistance,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1973,4792,10482984994,1
Propiniobacteriumacnes,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Coutureetal2020,0,0,22,0,0,0,0,22,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,13146,10482984994,1
Propiniobacteriumacnes,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,FoundinsearchforErythromycinandPropionibacteriumacnes,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,13146,10482984994,1
Propiniobacteriumacnes,Cephalosporins(3rdgen),Bactericidal,Ceftriaxone,,Brolyetal2020,0,0,1005,0,0,0,0,1005,EtestCLSI,FoundinsearchforErythromycinandPropionibacteriumacnes,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1980,13146,10482984994,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Erythromycin,,Brolyetal2020,20,14.7,136,20,20,20,20,116,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1952,37403,4257695937,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Erythromycin,,Zhangetal2019,31,49.2,63,31,31,31,31,32,AgarDilutionMethodCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1952,37403,4257695937,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Erythromycin,,Maetal2016,34,49.3,69,34,34,34,34,35,AgarDilutionMethodCLSI,SutcliffeetalandZhuetaldidn'tdistinguishbetweenIandRisolates,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1952,37403,4257695937,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Clindamycin,,Brolyetal2020,41,4.1,1005,41,41,41,41,964,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1968,12512,4257695937,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Clindamycin,,Coutureetal2019,2,9.1,22,2,2,2,2,20,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1968,12512,4257695937,1
Propiniobacteriumacnes,Macrolides,Bacteriostatic,Clindamycin,,Zhangetal2019,0,,63,,0,0,0,63,AgarDilutionMethodCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1968,12512,4257695937,1
Propiniobacteriumacnes,Nitroimidazoles,Bactericidal,Metronidazole,,Zhangetal2019,63,100,63,63,63,63,63,0,AgarDilutionMethodCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1960,20307,54155409.89,1
Propiniobacteriumacnes,Tetracyclines,Bacteriostatic,Minocycline,,Zhangetal2019,0,0,63,0,0,0,0,63,AgarDilutionMethodCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1948,9153,2490795078,1
Propiniobacteriumacnes,Tetracyclines,Bacteriostatic,Minocycline,,Biswaletal2016,0,0,66,0,0,0,0,66,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1948,9153,2490795078,1
Propiniobacteriumacnes,Tetracyclines,Bacteriostatic,Tetracycline,,Brolyetal2020,3,2.2,136,3,3,3,3,133,EtestCLSI,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1948,70344,2490795078,1
Propiniobacteriumacnes,Tetracyclines,Bacteriostatic,Tetracycline,,Biswaletal2016,6,9.2,66,6,6,6,6,60,EtestCLSIandEUCAST,,Anaerobic,Humans,Unk0wn,1,Endoge0us,0,Anaerobe,1,0,5164,0,0,1,0,Acti0mycetales,1948,70344,2490795078,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cefazolin,,YangandJi2020,53,75.71,70,53,53,53,53,17,PaperdiffusionmethodsCLSI,SilvaandUc-Cuchonetalnotenoughisolates,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1969,5711,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cefazolin,,Wuetal2016,6,14.3,42,6,6,6,6,36,DiskdiffusionmethodCLSI,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1969,5711,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cefazolin,,Linetal2019,86,,101,,86,86,86,15,BDPhoenixsystem,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1969,5711,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cephalothin,,Alamrietal2018,,89.6,4386,3930,3930,3930,3930,456,VITEK2System,Linetalinaccessiblehttps://www.ncbi.nlm.nih.gov/pmc/articles/PMC5791456/noPDF,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1962,4483,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cephalothin,,Mohammedetal2016,4,40,10,4,4,4,4,6,PhoenixBDTestDiskdiffusionmethodCLSI,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1962,4483,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cephalothin,,Jamalietal2016,24,38.7,62,24,24,24,24,38,KirbyBauerdiskdiffusionmethod,FoundinsearchforP.miribilisandCephalexin,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1962,4483,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cephalexin,,Husseinetal2020,21,33.33,63,21,21,21,21,42,KirbyBauerdiskdiffusionmethod,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1967,5109,10482984994,1
Proteusmirabilis,Cephalosporins(1stgen),Bactericidal,Cephalexin,,Jamalietal2016,19,30.6,62,19,19,19,19,43,KirbyBauerdiskdiffusionmethod,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1967,5109,10482984994,1
Proteusmirabilis,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,YangandJi2020,10,14.29,70,10,10,10,10,60,PaperdiffusionmethodsCLSI,,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1973,4792,10482984994,1
Proteusmirabilis,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Alamrietal2018,667,15.2,4386,667,667,667,667,3719,VITEK2System,FoundinsearchforP.miribilisandCephalothinBedenicetalhadisolatesalreadyresistanttocefmetazole,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1973,4792,10482984994,1
Proteusmirabilis,Cephalosporins(2ndgen),Bactericidal,Cefoxitin,,Mohammedetal2016,0,0,10,0,0,0,0,0,PhoenixBDTestDiskdiffusionmethodCLSI,FoundinP.mirabilisandcephalothinsearchZhangetal2016reportedsusceptibilitiesnotresistancerates,Gramnegative,Humans,Directcontact,0,Endoge0us,1,FacultativeAnaerobe,1,0,6548,0,0,1,0,Enterobacterales,1973,4792,10482984994,1
